author,shortname,id,url,abstract 
Munther Dahleh,Dahleh_Munther,arXiv:1809.05948,https://arxiv.org/abs/1809.05948,"b'Abstract:  This paper addresses two fundamental problems in the context of jump linear\nsystems (JLS). The first problem is concerned with characterizing the minimal\nstate space dimension solely from input-output pairs and without any knowledge\nof the number of mode switches. The second problem is concerned with\ncharacterizing the number of discrete modes of the JLS. For the first problem,\nwe develop a linear system theory based approach and construct an appropriate\nHankel-like matrix. The rank of this matrix gives us the state space dimension.\nFor the second problem we show that minimal number of modes corresponds to the\nminimal rank of a positive semi-definite matrix obtained via a non--convex\nformulation.'"
Munther Dahleh,Dahleh_Munther,arXiv:1805.08125,https://arxiv.org/abs/1805.08125,"b""Abstract:  In this work, we aim to design a data marketplace; a robust real-time\nmatching mechanism to efficiently buy and sell training data for Machine\nLearning tasks. While the monetization of data and pre-trained models is an\nessential focus of industry today, there does not exist a market mechanism to\nprice training data and match buyers to sellers while still addressing the\nassociated (computational and other) complexity. The challenge in creating such\na market stems from the very nature of data as an asset: (i) it is freely\nreplicable; (ii) its value is inherently combinatorial due to correlation with\nsignal in other data; (iii) prediction tasks and the value of accuracy vary\nwidely; (iv) usefulness of training data is difficult to verify a priori\nwithout first applying it to a prediction task. As our main contributions we:\n(i) propose a mathematical model for a two-sided data market and formally\ndefine the key associated challenges; (ii) construct algorithms for such a\nmarket to function and analyze how they meet the challenges defined. We\nhighlight two technical contributions: (i) a new notion of 'fairness' required\nfor cooperative games with freely replicable goods; (ii) a truthful, zero\nregret mechanism to auction a class of combinatorial goods based on utilizing\nMyerson's payment function and the Multiplicative Weights algorithm. These\nmight be of independent interest."""
Munther Dahleh,Dahleh_Munther,arXiv:1802.07321,https://arxiv.org/abs/1802.07321,"b'Abstract:  We consider the problem of robustness in large consensus networks that occur\nin many areas such as distributed optimization. Robustness, in this context, is\nthe scaling of performance measures, e.g. H2-norm, as a function of network\ndimension. We provide a formal framework to quantify the relation between such\nperformance scaling and the convergence speed of the network. Specifically, we\nprovide upper and lower bounds for the convergence speed in terms of robustness\nand discuss how these bounds scale with the network topology. The main\ncontribution of this work is that we obtain tight bounds, that hold regardless\nof network topology. The work here also encompasses some results in convergence\ntime analysis in previous literature.'"
Munther Dahleh,Dahleh_Munther,arXiv:1712.05273,https://arxiv.org/abs/1712.05273,"b'Abstract:  This paper examines the dependence of network performance measures on network\nsize and considers scaling results for large networks. We connect two\nperformance measures that are well studied, but appear to be unrelated. The\nfirst measure is concerned with energy metrics, namely the $\\Hcal_2$--norm of a\nnetwork, which arises in control theory applications. The second measure is\nconcerned with the notion of ""tail risk"" which arises in economic and financial\nnetworks. We study the question of why such performance measures may\ndeteriorate at a faster rate than the growth rate of the network. We first\nfocus on the energy metric and its well known connection to controllability\nGramian of the underlying dynamical system. We show that undirected networks\nexhibit the most graceful energy growth rates as network size grows. This rate\nis quantified completely by the proximity of spectral radius to unity or\ndistance to instability. In contrast, we show that the simple characterization\nof energy in terms of network spectrum does not exist for directed networks. We\ndemonstrate that, for any fixed distance to instability, energy of a directed\nnetwork can grow at an exponentially faster rate. We provide general methods\nfor manipulating networks to reduce energy. In particular, we prove that\ncertain operations that increase the symmetry in a network cannot increase\nenergy (in an order sense). Secondly, we focus on tail risk in economic and\nfinancial networks. In contrast to $\\Hcal_2$--norm which arises from computing\nthe expectation of energy in the network, tail risk focuses on tail probability\nbehavior of network variables. Although the two measures differ substantially\nwe show that they are precisely connected through the system Gramian. This\nsurprising result explains why topology considerations rather than specific\nperformance measures dictate the large scale behavior of networks.'"
Munther Dahleh,Dahleh_Munther,arXiv:1709.01432,https://arxiv.org/abs/1709.01432,"b'Abstract:  In coalitional games, traditional coalitional game theory does not apply if\ndifferent participants hold different opinions about the payoff function that\ncorresponds to each subset of the coalition. In this paper, we propose a\nframework in which players can exchange opinions about their views of payoff\nfunctions and then decide the distribution of the value of the grand coalition.\nWhen all players are truth-telling, the problem of opinion consensus is\ndecoupled from the coalitional game, but interesting dynamics will arise when\nplayers are strategic in the consensus phase. Assuming that all players are\nrational, the model implies that, if influential players are risk-averse, an\nefficient fusion of the distributed data is achieved at pure strategy Nash\nequilibrium, meaning that the average opinion will not drift. Also, without the\nassumption that all players are rational, each player can use an algorithmic\nR-learning process, which gives the same result as the pure strategy Nash\nequilibrium with rational players.'"
Munther Dahleh,Dahleh_Munther,arXiv:1703.00980,https://arxiv.org/abs/1703.00980,"b""Abstract:  This paper analyzes the impact of peer effects on electricity consumption of\na network of rational, utility-maximizing users. Users derive utility from\nconsuming electricity as well as consuming less energy than their neighbors.\nHowever, a disutility is incurred for consuming more than their neighbors. To\nmaximize the profit of the load-serving entity that provides electricity to\nsuch users, we develop a two-stage game-theoretic model, where the entity sets\nthe prices in the first stage. In the second stage, consumers decide on their\ndemand in response to the observed price set in the first stage so as to\nmaximize their utility. To this end, we derive theoretical statements under\nwhich such peer effects reduce aggregate user consumption. Further, we obtain\nexpressions for the resulting electricity consumption and profit of the load\nserving entity for the case of perfect price discrimination and a single price\nunder complete information, and approximations under incomplete information.\nSimulations suggest that exposing only a selected subset of all users to peer\neffects maximizes the entity's profit."""
Munther Dahleh,Dahleh_Munther,arXiv:1703.00976,https://arxiv.org/abs/1703.00976,"b'Abstract:  Load-serving entities which procure electricity from the wholesale\nelectricity market to service end-users face significant quantity and price\nrisks due to the volatile nature of electricity demand and quasi-fixed\nresidential tariffs at which electricity is sold. This paper investigates\nstrategies for load serving entities to hedge against such price risks.\nSpecifically, we compute profit-maximizing portfolios of forward contract and\ncall options as a function of the uncertain aggregate user demand. We compare\nthe profit to the case of Demand Response, where users are offered monetary\nincentives to temporarily reduce their consumption during periods of supply\nshortages. Using smart meter data of residential customers in California, we\nsimulate optimal portfolios and derive conditions under which Demand Response\noutperforms call options and forward contracts.'"
Munther Dahleh,Dahleh_Munther,arXiv:1703.00972,https://arxiv.org/abs/1703.00972,"b'Abstract:  Residential Demand Response has emerged as a viable tool to alleviate supply\nand demand imbalances of electricity, particularly during times when the\nelectric grid is strained due a shortage of supply. Demand Response providers\nbid reduction capacity into the wholesale electricity market by asking their\ncustomers under contract to temporarily reduce their consumption in exchange\nfor a monetary incentive. To contribute to the analysis of consumer behavior in\nresponse to such incentives, this paper formulates Demand Response as a\nMechanism Design problem, where a Demand Response Provider elicits private\ninformation of its rational, profit-maximizing customers who derive positive\nexpected utility by participating in reduction events. By designing an\nincentive compatible and individually rational mechanism to collect users\'\nprice elasticities of demand, the Demand Response provider can target the most\nsusceptible users to incentives. We measure reductions by comparing the\nmaterialized consumption to the projected consumption, which we model as the\n""10-in-10""-baseline, the regulatory standard set by the California Independent\nSystem Operator. Due to the suboptimal performance of this baseline, we show,\nusing consumption data of residential customers in California, that Demand\nResponse Providers receive payments for ""virtual reductions"", which exist due\nto the inaccuracies of the baseline rather than actual reductions. Improving\nthe accuracy of the baseline diminishes the contribution of these virtual\nreductions.'"
Munther Dahleh,Dahleh_Munther,arXiv:1611.03765,https://arxiv.org/abs/1611.03765,"b'Abstract:  We investigate the ability of a homogeneous collection of deferrable energy\nloads to behave as a battery; that is, to absorb and release energy in a\ncontrollable fashion up to fixed and predetermined limits on volume, charge\nrate and discharge rate. We derive explicit bounds on the battery capacity that\ncan be offered, and show that there is a fundamental trade-off between the\nabilities of collective load to absorb and release energy at high aggregate\nrates. Finally, we introduce a new class of dynamic priority-driven feedback\npolicies that balance these abilities, and characterize the batteries that they\ncan emulate.'"
Munther Dahleh,Dahleh_Munther,arXiv:1610.01973,https://arxiv.org/abs/1610.01973,"b'Abstract:  We investigate the ability of a homogeneous collection of deferrable energy\nloads to behave as a battery; that is, to absorb and release energy in a\ncontrollable fashion up to fixed and predetermined limits on volume, charge\nrate and discharge rate. We derive bounds on the battery capacity that can be\nrealized and show that there are fundamental trade-offs between battery\nparameters. By characterizing the state trajectories under scheduling policies\nthat emulate two illustrative batteries, we show that the trade-offs occur\nbecause the states that allow the loads to absorb and release energy at high\naggregate rates are conflicting.'"
Munther Dahleh,Dahleh_Munther,arXiv:1609.06700,https://arxiv.org/abs/1609.06700,"b'Abstract:  In this paper, we investigate the use of variable speed limits for resilient\noperation of transportation networks, which are modeled as dynamical flow\nnetworks under local routing decisions. In such systems, some external inflow\nis injected to the so-called origin nodes of the network. The total inflow\narriving at each node is routed to its operational outgoing links based on\ntheir current particle densities. The density on each link has first order\ndynamics driven by the difference of its incoming and outgoing flows. A link\nirreversibly fails if it reaches its jam density. Such failures may propagate\nin the network and cause a systemic failure. We show that larger link\ncapacities do not necessarily help in preventing systemic failures under local\nrouting. Accordingly, we propose the use of variable speed limits to operate\nthe links below their capacities, when necessary, to compensate for the lack of\nglobal information and coordination in routing decisions. Our main result shows\nthat systemic failures under feasible external inflows can always be averted\nthrough a proper selection of speed limits if the routing decisions are\nsufficiently responsive to local congestion and the network is initially\nuncongested. This is an attractive feature as it is much easier in practice to\nadjust the speed limits than to build more physical capacity or to alter\nrouting decisions that are determined by social behavior.'"
Munther Dahleh,Dahleh_Munther,arXiv:1609.06193,https://arxiv.org/abs/1609.06193,"b""Abstract:  This paper analyzes stability conditions for wholesale electricity markets\nunder real-time retail pricing and realistic consumption models with memory,\nwhich explicitly take into account previous electricity prices and consumption\nlevels. By passing on the current retail price of electricity from supplier to\nconsumer and feeding the observed consumption back to the supplier, a\nclosed-loop dynamical system for electricity prices and consumption arises\nwhose stability is to be investigated. Under mild assumptions on the generation\ncost of electricity and consumers' backlog disutility functions, we show that,\nfor consumer models with price memory only, market stability is achieved if the\nratio between the consumers' marginal backlog disutility and the suppliers'\nmarginal cost of supply remains below a fixed threshold. Further, consumer\nmodels with price and consumption memory can result in greater stability\nregions and faster convergence to the equilibrium compared to models with price\nmemory alone, if consumption deviations from nominal demand are adequately\npenalized."""
Munther Dahleh,Dahleh_Munther,arXiv:1608.04155,https://arxiv.org/abs/1608.04155,"b'Abstract:  In this paper, we are concerned with the resilience of locally routed network\nflows with finite link capacities. In this setting, an external inflow is\ninjected to the so-called origin nodes. The total inflow arriving at each node\nis routed locally such that none of the outgoing links are overloaded unless\nthe node receives an inflow greater than its total outgoing capacity. A link\nirreversibly fails if it is overloaded or if there is no operational link in\nits immediate downstream to carry its flow. For such systems, resilience is\ndefined as the minimum amount of reduction in the link capacities that would\nresult in the failure of all the outgoing links of an origin node. We show that\nsuch networks do not necessarily become more resilient as additional capacity\nis built in the network. Moreover, when the external inflow does not exceed the\nnetwork capacity, selective reductions of capacity at certain links can\nactually help averting the cascading failures, without requiring any change in\nthe local routing policies. This is an attractive feature as it is often easier\nin practice to reduce the available capacity of some critical links than to add\nphysical capacity or to alter routing policies, e.g., when such policies are\ndetermined by social behavior, as in the case of road traffic networks. The\nresults can thus be used for real-time monitoring of distance-to-failure in\nsuch networks and devising a feasible course of actions to avert systemic\nfailures.'"
Munther Dahleh,Dahleh_Munther,arXiv:1606.08101,https://arxiv.org/abs/1606.08101,"b'Abstract:  Voltage control plays an important role in the operation of electricity\ndistribution networks, especially when there is a large penetration of\nrenewable energy resources. In this paper, we focus on voltage control through\nreactive power compensation and study how different information structures\naffect the control performance. In particular, we first show that using only\nvoltage measurements to determine reactive power compensation is insufficient\nto maintain voltage in the acceptable range. Then we propose two fully\ndecentralized and robust algorithms by adding additional information, which can\nstabilize the voltage in the acceptable range. The one with higher complexity\ncan further minimize a cost of reactive power compensation in a particular\nform. Both of the two algorithms use only local measurements and local\nvariables and require no communication. In addition, the two algorithms are\nrobust against heterogeneous update rates and delays.'"
Munther Dahleh,Dahleh_Munther,arXiv:1506.06394,https://arxiv.org/abs/1506.06394,"b'Abstract:  We introduce a new class of (dynamical) systems that inherently capture\ncascading effects (viewed as consequential effects) and are naturally amenable\nto combinations. We develop an axiomatic general theory around those systems,\nand guide the endeavor towards an understanding of cascading failure. The\ntheory evolves as an interplay of lattices and fixed points, and its results\nmay be instantiated to commonly studied models of cascade effects.\nWe characterize the systems through their fixed points, and equip them with\ntwo operators. We uncover properties of the operators, and express global\nsystems through combinations of local systems. We enhance the theory with a\nnotion of failure, and understand the class of shocks inducing a system to\nfailure. We develop a notion of mu-rank to capture the energy of a system, and\nunderstand the minimal amount of effort required to fail a system, termed\nresilience. We deduce a dual notion of fragility and show that the combination\nof systems sets a limit on the amount of fragility inherited.'"
Munther Dahleh,Dahleh_Munther,arXiv:1411.3698,https://arxiv.org/abs/1411.3698,"b'Abstract:  Consider a stationary discrete random process with alphabet size d, which is\nassumed to be the output process of an unknown stationary Hidden Markov Model\n(HMM). Given the joint probabilities of finite length strings of the process,\nwe are interested in finding a finite state generative model to describe the\nentire process. In particular, we focus on two classes of models: HMMs and\nquasi-HMMs, which is a strictly larger class of models containing HMMs. In the\nmain theorem, we show that if the random process is generated by an HMM of\norder less or equal than k, and whose transition and observation probability\nmatrix are in general position, namely almost everywhere on the parameter\nspace, both the minimal quasi-HMM realization and the minimal HMM realization\ncan be efficiently computed based on the joint probabilities of all the length\nN strings, for N > 4 lceil log_d(k) rceil +1. In this paper, we also aim to\ncompare and connect the two lines of literature: realization theory of HMMs,\nand the recent development in learning latent variable models with tensor\ndecomposition techniques.'"
Munther Dahleh,Dahleh_Munther,arXiv:1407.3518,https://arxiv.org/abs/1407.3518,"b'Abstract:  We propose a dynamical model for cascading failures in single-commodity\nnetwork flows. In the proposed model, the network state consists of flows and\nactivation status of the links. Network dynamics is determined by a, possibly\nstate-dependent and adversarial, disturbance process that reduces flow capacity\non the links, and routing policies at the nodes that have access to the network\nstate, but are oblivious to the presence of disturbance. Under the proposed\ndynamics, a link becomes irreversibly inactive either due to overload condition\non itself or on all of its immediate downstream links. The coupling between\nlink activation and flow dynamics implies that links to become inactive\nsuccessively are not necessarily adjacent to each other, and hence the pattern\nof cascading failure under our model is qualitatively different than standard\ncascade models. The magnitude of a disturbance process is defined as the sum of\ncumulative capacity reductions across time and links of the network, and the\nmargin of resilience of the network is defined as the infimum over the\nmagnitude of all disturbance processes under which the links at the origin node\nbecome inactive. We propose an algorithm to compute an upper bound on the\nmargin of resilience for the setting where the routing policy only has access\nto information about the local state of the network. For the limiting case when\nthe routing policies update their action as fast as network dynamics, we\nidentify sufficient conditions on network parameters under which the upper\nbound is tight under an appropriate routing policy. Our analysis relies on\nmaking connections between network parameters and monotonicity in network state\nevolution under proposed dynamics.'"
Munther Dahleh,Dahleh_Munther,arXiv:1211.1696,https://arxiv.org/abs/1211.1696,"b'Abstract:  The primary concerns of this paper are twofold: to understand the economic\nvalue of storage in the presence of ramp constraints and exogenous electricity\nprices, and to understand the implications of the associated optimal storage\nmanagement policy on qualitative and quantitative characteristics of storage\nresponse to real-time prices. We present an analytic characterization of the\noptimal policy, along with the associated finite-horizon time-averaged value of\nstorage. We also derive an analytical upperbound on the infinite-horizon\ntime-averaged value of storage. This bound is valid for any achievable\nrealization of prices when the support of the distribution is fixed, and\nhighlights the dependence of the value of storage on ramp constraints and\nstorage capacity. While the value of storage is a non-decreasing function of\nprice volatility, due to the finite ramp rate, the value of storage saturates\nquickly as the capacity increases, regardless of volatility. To study the\nimplications of the optimal policy, we first present computational experiments\nthat suggest that optimal utilization of storage can, in expectation, induce a\nconsiderable amount of price elasticity near the average price, but little or\nno elasticity far from it. We then present a computational framework for\nunderstanding the behavior of storage as a function of price and the amount of\nstored energy, and for characterization of the buy/sell phase transition region\nin the price-state plane. Finally, we study the impact of market-based\noperation of storage on the required reserves, and show that the reserves may\nneed to be expanded to accommodate market-based storage.'"
Munther Dahleh,Dahleh_Munther,arXiv:1211.0654,https://arxiv.org/abs/1211.0654,"b""Abstract:  We study a model for cascade effects over finite networks based on a\ndeterministic binary linear threshold model. Our starting point is a networked\ncoordination game where each agent's payoff is the sum of the payoffs coming\nfrom pairwise interactions with each of the neighbors. We first establish that\nthe best response dynamics in this networked game is equivalent to the linear\nthreshold dynamics with heterogeneous thresholds over the agents. While the\nprevious literature has studied such linear threshold models under the\nassumption that each agent may change actions at most once, a study of best\nresponse dynamics in such networked games necessitates an analysis that allows\nfor multiple switches in actions. In this paper, we develop such an analysis\nand construct a combinatorial framework to understand the behavior of the\nmodel. To this end, we establish that the agents behavior cycles among\ndifferent actions in the limit and provide three sets of results.\nWe first characterize the limiting behavioral properties of the dynamics. We\ndetermine the length of the limit cycles and reveal bounds on the time steps\nrequired to reach such cycles for different network structures. We then study\nthe complexity of decision/counting problems that arise within the context.\nSpecifically, we consider the tractability of counting the number of limit\ncycles and fixed-points, and deciding the reachability of action profiles. We\nfinally propose a measure of network resilience that captures the nature of the\ninvolved dynamics. We prove bounds and investigate the resilience of different\nnetwork structures under this measure."""
Munther Dahleh,Dahleh_Munther,arXiv:1209.0229,https://arxiv.org/abs/1209.0229,"b'Abstract:  In this paper, we examine in an abstract framework, how a tradeoff between\nefficiency and robustness arises in different dynamic oligopolistic market\narchitectures. We consider a market in which there is a monopolistic resource\nprovider and agents that enter and exit the market following a random process.\nSelf-interested and fully rational agents dynamically update their resource\nconsumption decisions over a finite time horizon, under the constraint that the\ntotal resource consumption requirements are met before each individual\'s\ndeadline. We then compare the statistics of the stationary aggregate demand\nprocesses induced by the non-cooperative and cooperative load scheduling\nschemes. We show that although the non-cooperative load scheduling scheme leads\nto an efficiency loss - widely known as the ""price of anarchy"" - the stationary\ndistribution of the corresponding aggregate demand process has a smaller tail.\nThis tail, which corresponds to rare and undesirable demand spikes, is\nimportant in many applications of interest. On the other hand, when the agents\ncan cooperate with each other in optimizing their total cost, a higher market\nefficiency is achieved at the cost of a higher probability of demand spikes. We\nthus posit that the origins of endogenous risk in such systems may lie in the\nmarket architecture, which is an inherent characteristic of the system.'"
Munther Dahleh,Dahleh_Munther,arXiv:1205.0076,https://arxiv.org/abs/1205.0076,"b'Abstract:  Robustness of routing policies for networks is a central problem which is\ngaining increased attention with a growing awareness to safeguard critical\ninfrastructure networks against natural and man-induced disruptions. Routing\nunder limited information and the possibility of cascades through the network\nadds serious challenges to this problem. This abstract considers the framework\nof dynamical networks introduced in our earlier work [1,2], where the network\nis modeled by a system of ordinary differential equations derived from mass\nconservation laws on directed acyclic graphs with a single origin-destination\npair and a constant inflow at the origin. The rate of change of the particle\ndensity on each link of the network equals the difference between the inflow\nand the outflow on that link. The latter is modeled to depend on the current\nparticle density on that link through a flow function. The novel modeling\nelement in this paper is that every link is assumed to have finite capacity for\nparticle density and that the flow function is modeled to be strictly\nincreasing as density increases from zero up to the maximum density capacity,\nand is discontinuous at the maximum density capacity, with the flow function\nvalue being zero at that point. This feature, in particular, allows for the\npossibility of spill-backs in our model. In this paper, we present our results\non resilience of such networks under distributed routing, towards perturbations\nthat reduce link-wise flow functions.'"
Munther Dahleh,Dahleh_Munther,arXiv:1109.6505,https://arxiv.org/abs/1109.6505,"b""Abstract:  This paper examines the value of storage in securing reliability of a system\nwith uncertain supply and demand, and supply friction. The storage is\nfrictionless as a supply source, but once used, it cannot be filled up\ninstantaneously. The focus application is a power supply network in which the\nbase supply and demand are assumed to match perfectly, while deviations from\nthe base are modeled as random shocks with stochastic arrivals. Due to\nfriction, the random surge shocks cannot be tracked by the main supply sources.\nStorage, when available, can be used to compensate, fully or partially, for the\nsurge in demand or loss of supply. The problem of optimal utilization of\nstorage with the objective of maximizing system reliability is formulated as\nminimization of the expected discounted cost of blackouts over an infinite\nhorizon. It is shown that when the stage cost is linear in the size of the\nblackout, the optimal policy is myopic in the sense that all shocks are\ncompensated by storage up to the available level of storage. However, when the\nstage cost is strictly convex, it may be optimal to curtail some of the demand\nand allow a small current blackout in the interest of maintaining a higher\nlevel of reserve to avoid a large blackout in the future. The value of storage\ncapacity in improving system's reliability, as well as the effects of the\nassociated optimal policies under different stage costs on the probability\ndistribution of blackouts are examined."""
Munther Dahleh,Dahleh_Munther,arXiv:1109.4564,https://arxiv.org/abs/1109.4564,"b""Abstract:  We propose a general methodology for performing statistical inference within\na `rare-events regime' that was recently suggested by Wagner, Viswanath and\nKulkarni. Our approach allows one to easily establish consistent estimators for\na very large class of canonical estimation problems, in a large alphabet\nsetting. These include the problems studied in the original paper, such as\nentropy and probability estimation, in addition to many other interesting ones.\nWe particularly illustrate this approach by consistently estimating the size of\nthe alphabet and the range of the probabilities. We start by proposing an\nabstract methodology based on constructing a probability measure with the\ndesired asymptotic properties. We then demonstrate two concrete constructions\nby casting the Good-Turing estimator as a pseudo-empirical measure, and by\nusing the theory of mixture model estimation."""
Munther Dahleh,Dahleh_Munther,arXiv:1106.1401,https://arxiv.org/abs/1106.1401,"b""Abstract:  The paper proposes a framework for modeling and analysis of the dynamics of\nsupply, demand, and clearing prices in power system with real-time retail\npricing and information asymmetry. Real-time retail pricing is characterized by\npassing on the real-time wholesale electricity prices to the end consumers, and\nis shown to create a closed-loop feedback system between the physical layer and\nthe market layer of the power system. In the absence of a carefully designed\ncontrol law, such direct feedback between the two layers could increase\nvolatility and lower the system's robustness to uncertainty in demand and\ngeneration. A new notion of generalized price-elasticity is introduced, and it\nis shown that price volatility can be characterized in terms of the system's\nmaximal relative price elasticity, defined as the maximal ratio of the\ngeneralized price-elasticity of consumers to that of the producers. As this\nratio increases, the system becomes more volatile, and eventually, unstable. As\nnew demand response technologies and distributed storage increase the\nprice-elasticity of demand, the architecture under examination is likely to\nlead to increased volatility and possibly instability. This highlights the need\nfor assessing architecture systematically and in advance, in order to optimally\nstrike the trade-offs between volatility, economic efficiency, and system\nreliability."""
Munther Dahleh,Dahleh_Munther,arXiv:1103.4893,https://arxiv.org/abs/1103.4893,"b'Abstract:  Strong resilience properties of dynamical flow networks are analyzed for\ndistributed routing policies. The latter are characterized by the property that\nthe way the inflow at a non-destination node gets split among its outgoing\nlinks is allowed to depend only on local information about the current particle\ndensities on the outgoing links. The strong resilience of the network is\ndefined as the infimum sum of link-wise flow capacity reductions under which\nthe network cannot maintain the asymptotic total inflow to the destination node\nto be equal to the inflow at the origin. A class of distributed routing\npolicies that are locally responsive to local information is shown to yield the\nmaximum possible strong resilience under such local information constraints for\nan acyclic dynamical flow network with a single origin-destination pair. The\nmaximal strong resilience achievable is shown to be equal to the minimum node\nresidual capacity of the network. The latter depends on the limit flow of the\nunperturbed network and is defined as the minimum, among all the\nnon-destination nodes, of the sum, over all the links outgoing from the node,\nof the differences between the maximum flow capacity and the limit flow of the\nunperturbed network. We propose a simple convex optimization problem to solve\nfor equilibrium limit flows of the unperturbed network that minimize average\ndelay subject to strong resilience guarantees, and discuss the use of tolls to\ninduce such an equilibrium limit flow in transportation networks. Finally, we\npresent illustrative simulations to discuss the connection between cascaded\nfailures and the resilience properties of the network.'"
Munther Dahleh,Dahleh_Munther,arXiv:1102.1107,https://arxiv.org/abs/1102.1107,"b""Abstract:  Robustness of distributed routing policies is studied for dynamical flow\nnetworks, with respect to adversarial disturbances that reduce the link flow\ncapacities. A dynamical flow network is modeled as a system of ordinary\ndifferential equations derived from mass conservation laws on a directed\nacyclic graph with a single origin-destination pair and a constant inflow at\nthe origin. Routing policies regulate the way the inflow at a non-destination\nnode gets split among its outgoing links as a function of the current particle\ndensity, while the outflow of a link is modeled to depend on the current\nparticle density on that link through a flow function. The dynamical flow\nnetwork is called partially transferring if the total inflow at the destination\nnode is asymptotically bounded away from zero, and its weak resilience is\nmeasured as the minimum sum of the link-wise magnitude of all disturbances that\nmake it not partially transferring. The weak resilience of a dynamical flow\nnetwork with arbitrary routing policy is shown to be upper-bounded by the\nnetwork's min-cut capacity, independently of the initial flow conditions.\nMoreover, a class of distributed routing policies that rely exclusively on\nlocal information on the particle densities, and are locally responsive to\nthat, is shown to yield such maximal weak resilience. These results imply that\nlocality constraints on the information available to the routing policies do\nnot cause loss of weak resilience. Some fundamental properties of dynamical\nflow networks driven by locally responsive distributed policies are analyzed in\ndetail, including global convergence to a unique limit flow."""
Munther Dahleh,Dahleh_Munther,arXiv:1101.2220,https://arxiv.org/abs/1101.2220,"b""Abstract:  Stability of Wardrop equilibria is analyzed for dynamical transportation\nnetworks in which the drivers' route choices are influenced by information at\nmultiple temporal and spatial scales. The considered model involves a continuum\nof indistinguishable drivers commuting between a common origin/destination pair\nin an acyclic transportation network. The drivers' route choices are affected\nby their, relatively infrequent, perturbed best responses to global information\nabout the current network congestion levels, as well as their instantaneous\nlocal observation of the immediate surroundings as they transit through the\nnetwork. A novel model is proposed for the drivers' route choice behavior,\nexhibiting local consistency with their preference toward globally less\ncongested paths as well as myopic decisions in favor of locally less congested\npaths. The simultaneous evolution of the traffic congestion on the network and\nof the aggregate path preference is modeled by a system of coupled ordinary\ndifferential equations. The main result shows that, if the frequency of updates\nof path preferences is sufficiently small as compared to the frequency of the\ntraffic flow dynamics, then the state of the transportation network ultimately\napproaches a neighborhood of the Wardrop equilibrium. The presented results may\nbe read as a further evidence in support of Wardrop's postulate of equilibrium,\nshowing robustness of it with respect to non-persistent perturbations. The\nproposed analysis combines techniques from singular perturbation theory,\nevolutionary game theory, and cooperative dynamical systems."""
Munther Dahleh,Dahleh_Munther,arXiv:0903.5535,https://arxiv.org/abs/0903.5535,"b'Abstract:  We demonstrate the use of a new, control-oriented notion of finite state\napproximation for a particular class of hybrid systems. Specifically, we\nconsider the problem of designing a stabilizing binary output feedback\nswitching controller for a pair of unstable homogeneous second order systems.\nThe constructive approach presented in this note, in addition to yielding an\nexplicit construction of a deterministic finite state approximate model of the\nhybrid plant, allows us to efficiently establish a useable upper bound on the\nquality of approximation, and leads to a discrete optimization problem whose\nsolution immediately provides a certifiably correct-by-design controller for\nthe original system. The resulting controller consists of a finite state\nobserver for the plant and a corresponding full state feedback switching\ncontrol law.'"
Munther Dahleh,Dahleh_Munther,arXiv:0810.5148,https://arxiv.org/abs/0810.5148,"b'Abstract:  A set of N independent Gaussian linear time invariant systems is observed by\nM sensors whose task is to provide the best possible steady-state causal\nminimum mean square estimate of the state of the systems, in addition to\nminimizing a steady-state measurement cost. The sensors can switch between\nsystems instantaneously, and there are additional resource constraints, for\nexample on the number of sensors which can observe a given system\nsimultaneously. We first derive a tractable relaxation of the problem, which\nprovides a bound on the achievable performance. This bound can be computed by\nsolving a convex program involving linear matrix inequalities. Exploiting the\nadditional structure of the sites evolving independently, we can decompose this\nprogram into coupled smaller dimensional problems. In the scalar case with\nidentical sensors, we give an analytical expression of an index policy proposed\nin a more general context by Whittle. In the general case, we develop open-loop\nperiodic switching policies whose performance matches the bound arbitrarily\nclosely.'"
Munther Dahleh,Dahleh_Munther,arXiv:0805.1563,https://arxiv.org/abs/0805.1563,b'Abstract:  We extend a relaxation technique due to Bertsimas and Nino-Mora for the\nrestless bandit problem to the case where arbitrary costs penalize switching\nbetween the bandits. We also construct a one-step lookahead policy using the\nsolution of the relaxation. Computational experiments and a bound for\napproximate dynamic programming provide some empirical support for the\nheuristic.'
